filename,gender,text,text_lenght,duration
cv-valid-train/sample-009618.mp3,male,he had never imagined that questions about life would be of such importance to a shepherd,89,5.52
cv-valid-train/sample-009702.mp3,male,the closer he got to the realization of his dream the more difficult things became,82,5.976
cv-valid-train/sample-009769.mp3,male,she loves to read but is unsure how reading is helping her become more creative,79,5.304
cv-valid-train/sample-009798.mp3,male,there was a moment of silence so profound that it seemed the city was asleep,76,5.904
cv-valid-train/sample-009854.mp3,male,he heard a muffled grating sound and saw the black mark jerk forward an inch or so,82,4.968
cv-valid-train/sample-009856.mp3,male,he heard a muffled grating sound and saw the black mark jerk forward an inch or so,82,5.304
cv-valid-train/sample-009945.mp3,male,it spread through the planet's atmosphere and obscured its more familiar features,81,5.088
cv-valid-train/sample-010004.mp3,male,the two men hurried back and found the cylinder still lying in the same position,80,5.016
cv-valid-train/sample-010088.mp3,male,he regretted having spoken to the camel driver about what he had seen in the desert,83,5.328
cv-valid-train/sample-010188.mp3,male,when she entered the dance floor everyone in the nightclub was looking at her,77,5.016
cv-valid-train/sample-010265.mp3,male,the achieved results are far behind the stateoftheart in image classification,77,5.064
cv-valid-train/sample-010407.mp3,male,people from all over the world have passed through this village son said his father,83,5.904
cv-valid-train/sample-010488.mp3,male,i'm going to hate those who have found their treasure because i never found mine,80,5.376
cv-valid-train/sample-010512.mp3,male,they might even have become friends but the englishman closed off the conversation,82,5.184
cv-valid-train/sample-010533.mp3,male,he heard a muffled grating sound and saw the black mark jerk forward an inch or so,82,5.784
cv-valid-train/sample-010648.mp3,male,the two men hurried back and found the cylinder still lying in the same position,80,5.136
cv-valid-train/sample-011329.mp3,male,he had seen the shooting star and was persuaded that a meteorite lay somewhere nearby,85,5.4
cv-valid-train/sample-011390.mp3,male,they might even have become friends but the englishman closed off the conversation,82,5.304
cv-valid-train/sample-011614.mp3,male,the two men hurried back and found the cylinder still lying in the same position,80,4.944
cv-valid-train/sample-011657.mp3,male,there was a moment of silence so profound that it seemed the city was asleep,76,5.136
cv-valid-train/sample-011893.mp3,male,the caravans had been stopped at giza for some time waiting for the wars to end,79,5.976
cv-valid-train/sample-011945.mp3,male,there was a small building there with a window at which people bought tickets to africa,87,5.616
cv-valid-train/sample-012041.mp3,male,it was only when i got this close to it that the strangeness of it was at all evident to me,91,5.016
cv-valid-train/sample-012105.mp3,male,we don't know when the war will end so we can't continue our journey he said,76,5.28
cv-valid-train/sample-012297.mp3,male,he had suddenly remembered that in tarifa there was an old woman who interpreted dreams,87,5.904
cv-valid-train/sample-013180.mp3,male,after all who doesnt want to overcome new challenges and achieve great heights,78,5.04
cv-valid-train/sample-013394.mp3,male,there were lights in the upper windows of the houses when the people went to bed,80,5.304
cv-valid-train/sample-013468.mp3,male,i hate to think that i will have to leave but i guess thats not really up to me,79,5.016
cv-valid-train/sample-013493.mp3,male,yeah better if people are already familiar with one and are thinking of switching to the other,94,6.0
cv-valid-train/sample-013495.mp3,male,i had a momentary impulse to go back and help him but i was too scared to do anything,85,5.376
cv-valid-train/sample-013566.mp3,male,then he realized that he had been distracted for a few moments looking at the sword,83,5.424
cv-valid-train/sample-013581.mp3,male,my wife pointed out to me the brightness of the red green and yellow signal lights,82,5.664
cv-valid-train/sample-013626.mp3,male,replace the ts in tim tebow's name with any other consonant to get a star wars character,88,5.976
cv-valid-train/sample-013656.mp3,male,i will be meeting my brother's daughter to take the ferry to vashon for a few days,82,5.088
cv-valid-train/sample-013722.mp3,male,because you'll know its dreams and wishes and will know how to deal with them,77,5.136
cv-valid-train/sample-013745.mp3,male,in symmetric cryptography the same key is used for encryption and decryption,76,5.4
cv-valid-train/sample-013748.mp3,male,a young arab also loaded down with baggage entered and greeted the englishman,77,5.976
cv-valid-train/sample-013798.mp3,male,after the dictator's rule of fourty three years was over the country was devastated,83,5.184
cv-valid-train/sample-013804.mp3,male,he had seen the shooting star and was persuaded that a meteorite lay somewhere nearby,85,5.28
cv-valid-train/sample-013812.mp3,male,he is going to transform himself into the wind just to demonstrate his powers,77,5.088
cv-valid-train/sample-013818.mp3,male,it was faintly marked with transverse stripes and slightly flattened from the perfect round,91,5.832
cv-valid-train/sample-013830.mp3,male,every image processing software contains automatic contrast and color enhancement,81,5.424
cv-valid-train/sample-013881.mp3,male,the angel touched the man's shoulder and they were both projected far into the future,85,5.4
cv-valid-train/sample-013889.mp3,male,he called to the boy and they took a walk along the dunes surrounding the encampment,84,5.28
cv-valid-train/sample-013997.mp3,male,he had never imagined that questions about life would be of such importance to a shepherd,89,5.064
cv-valid-train/sample-014036.mp3,male,about eleven i walked back to my home in maybury because nothing seemed to be happening,87,5.904
cv-valid-train/sample-014045.mp3,male,but i'd like to see the castles in the towns where they live the boy explained,78,5.784
cv-valid-train/sample-014256.mp3,male,he loosened the reins on his horse who galloped forward over the rocks and sand,79,5.208
cv-valid-train/sample-014283.mp3,male,the caravans had been stopped at giza for some time waiting for the wars to end,79,5.376
cv-valid-train/sample-014458.mp3,male,i was scared but wasted no time in going out and crossing the bridge to the sand pits,85,5.352
cv-valid-train/sample-014608.mp3,male,had our instruments permitted it we might have been able to see the trouble way back when,89,5.256
cv-valid-train/sample-015165.mp3,male,i'm observing passiveaggressive behavior the psychologist said in a professional tone,85,5.496
cv-valid-train/sample-015643.mp3,male,he loosened the reins on his horse who galloped forward over the rocks and sand,79,5.424
cv-valid-train/sample-015702.mp3,male,a thin circle of bright metal showed between the top and the body of the cylinder,81,5.328
cv-valid-train/sample-015868.mp3,male,a thin circle of bright metal showed between the top and the body of the cylinder,81,4.944
cv-valid-train/sample-015933.mp3,male,the closer he got to the realization of his dream the more difficult things became,82,5.256
cv-valid-train/sample-016049.mp3,male,the level ground was blackened as far as one could see and it was still giving off smoke,88,5.4
cv-valid-train/sample-016478.mp3,male,the solution i've described is to use windows as your host and linux as your guest,82,5.808
cv-valid-train/sample-016612.mp3,male,the heat lasted until nightfall and all that time he had to carry his jacket,76,5.088
cv-valid-train/sample-016615.mp3,male,the omens will begin insistently to speak of it and you'll try to ignore them,77,5.784
cv-valid-train/sample-016648.mp3,male,they were tribesmen dressed in blue with black rings surrounding their turbans,78,5.016
cv-valid-train/sample-016820.mp3,male,and the alchemist understood that the boy's heart had returned to the soul of the world,87,5.424
cv-valid-train/sample-016909.mp3,male,work has been rough in the last few months because of a major project launch,76,5.352
cv-valid-train/sample-016951.mp3,male,can't you just observe men and omens in order to understand the language the boy asked,86,5.328
cv-valid-train/sample-016966.mp3,male,the boy observed in silence the progress of the animals and people across the desert,84,5.784
cv-valid-train/sample-016997.mp3,male,he remembered what the old man had said about offering something you didn't even have yet,89,5.184
cv-valid-train/sample-017000.mp3,male,i've already had that experience with my sheep and now it's happening with people,81,5.712
cv-valid-train/sample-017069.mp3,male,they were people of the desert and clamored to hear his stories about the great cities,86,4.968
cv-valid-train/sample-017070.mp3,male,i was scared but wasted no time in going out and crossing the bridge to the sand pits,85,5.088
cv-valid-train/sample-017137.mp3,male,they shouted consolation and promises and went off back to the town again to get help,85,5.424
cv-valid-train/sample-017141.mp3,male,the two men hurried back and found the cylinder still lying in the same position,80,5.208
cv-valid-train/sample-017142.mp3,male,in any case it's good that you've learned that everything in life has its price,79,5.28
cv-valid-train/sample-017228.mp3,male,the loafers and golf caddies were used to hanging out near the railway station,78,5.424
cv-valid-train/sample-017383.mp3,male,although searching in binary search trees is efficient you won't find any fruits in there,89,5.76
cv-valid-train/sample-017518.mp3,male,the level ground was blackened as far as one could see and it was still giving off smoke,88,5.928
cv-valid-train/sample-017947.mp3,male,three armed tribesmen approached and asked what the boy and the alchemist were doing there,90,5.376
cv-valid-train/sample-018229.mp3,male,everything on earth is being continuously transformed because the earth is alive,80,5.424
cv-valid-train/sample-018360.mp3,male,he needed someone to talk to so as to avoid thinking about the possibility of war,81,5.136
cv-valid-train/sample-018417.mp3,male,two more months passed and the shelf brought many customers into the crystal shop,81,5.424
cv-valid-train/sample-018497.mp3,male,before him was an enormous white horse rearing over him with a frightening scream,81,5.832
cv-valid-train/sample-018665.mp3,male,looking through the telescope i saw a circle of deep blue and the little round planet,85,4.968
cv-valid-train/sample-018753.mp3,male,and so despite the fact that he was a roman centurion he converted to their faith,81,5.544
cv-valid-train/sample-018774.mp3,male,i've already had that experience with my sheep and now it's happening with people,81,5.856
cv-valid-train/sample-018807.mp3,male,if you start your emails with greetings let me be the first to welcome you to earth,83,5.904
cv-valid-train/sample-018937.mp3,male,i am definitely open to the idea because ive always wanted to work as a small business owner,92,5.544
cv-valid-train/sample-018949.mp3,male,the closer he got to the realization of his dream the more difficult things became,82,5.496
cv-valid-train/sample-019108.mp3,male,before the boy could reply a butterfly appeared and fluttered between him and the old man,89,5.856
cv-valid-train/sample-019565.mp3,male,one afternoon one of his servants fell ill and it appeared that he would die,76,5.424
cv-valid-train/sample-019906.mp3,male,they're only made of rock crystal and there are millions of rock crystals in the earth,86,5.856
cv-valid-train/sample-020024.mp3,male,if i could i'd write a huge encyclopedia just about the words luck and coincidence,82,5.184
cv-valid-train/sample-020029.mp3,male,i dont mind working from home most of the time but i do miss having coworkers,77,5.4
cv-valid-train/sample-020381.mp3,male,he didn't know the man yet but his practiced eye would recognize him when he appeared,85,5.376
cv-valid-train/sample-020491.mp3,male,then he realized that he had been distracted for a few moments looking at the sword,83,5.376
cv-valid-train/sample-020577.mp3,male,it's true that everything has its destiny but one day that destiny will be realized,83,5.832
cv-valid-train/sample-020656.mp3,male,there were lights in the upper windows of the houses when the people went to bed,80,5.376
cv-valid-train/sample-020678.mp3,male,he was more confident in himself though and felt as though he could conquer the world,85,5.04
cv-valid-train/sample-020757.mp3,male,hash functions are oneway functions with a number of mathematical requirements,78,5.64
cv-valid-train/sample-021040.mp3,male,i found myself alone and saw the people on the other side of the pit running away,81,5.4
cv-valid-train/sample-021090.mp3,male,if you start your emails with greetings let me be the first to welcome you to earth,83,5.496
cv-valid-train/sample-021330.mp3,male,but the tradition also says that we should believe the messages of the desert,77,5.304
cv-valid-train/sample-021359.mp3,male,its observation probabilities are computed as a product of pixel probabilities,78,5.952
cv-valid-train/sample-021372.mp3,male,this wedge prevents the trailer from rolling down the slope in case of brake failure,84,5.112
cv-valid-train/sample-021403.mp3,male,three armed tribesmen approached and asked what the boy and the alchemist were doing there,90,5.544
cv-valid-train/sample-021486.mp3,male,there were lights in the upper windows of the houses when the people went to bed,80,5.904
cv-valid-train/sample-022109.mp3,male,because i've always heard about them the boy answered saying nothing about his dream,84,5.136
cv-valid-train/sample-022146.mp3,male,if you start your emails with greetings let me be the first to welcome you to earth,83,6.0
cv-valid-train/sample-022168.mp3,male,something bright reflected from his chest with such intensity that the boy was momentarily blinded,98,5.712
cv-valid-train/sample-022230.mp3,male,i found myself alone and saw the people on the other side of the pit running away,81,5.424
cv-valid-train/sample-022268.mp3,male,you'll watch them as they grow demonstrating how the world is always changing,77,5.976
cv-valid-train/sample-022288.mp3,male,if you start your emails with greetings let me be the first to welcome you to earth,83,5.688
cv-valid-train/sample-022438.mp3,male,it was only when i got this close to it that the strangeness of it was at all evident to me,91,5.784
cv-valid-train/sample-022518.mp3,male,why would a king be talking with a shepherd the boy asked awed and embarrassed,78,5.064
cv-valid-train/sample-022757.mp3,male,and so despite the fact that he was a roman centurion he converted to their faith,81,5.592
cv-valid-train/sample-022971.mp3,male,they were tribesmen dressed in blue with black rings surrounding their turbans,78,5.064
cv-valid-train/sample-023065.mp3,male,he had seen the shooting star and was persuaded that a meteorite lay somewhere nearby,85,5.208
cv-valid-train/sample-023151.mp3,male,the alchemist erased the circle in the sand and the snake slithered away among the rocks,88,5.856
cv-valid-train/sample-023164.mp3,male,suddenly the elder at the center smiled almost imperceptibly and the boy felt better,84,5.304
cv-valid-train/sample-023306.mp3,male,it was as if carl realised that he was a puppet under someone else's control,76,5.064
cv-valid-train/sample-023326.mp3,male,at that time it was quite clear in my own mind that the thing had come from the planet mars,91,5.352
cv-valid-train/sample-023351.mp3,male,the loafers and golf caddies were used to hanging out near the railway station,78,4.944
cv-valid-train/sample-023391.mp3,male,he had already seen many people come and go and the desert remained as it was,77,5.28
cv-valid-train/sample-023739.mp3,male,the heather was on fire and you could see a thin blue smoke rising up slowly,76,5.448
cv-valid-train/sample-023905.mp3,male,the guy thought he was a lunatic at large and made an unsuccessful attempt to stop him,86,5.544
cv-valid-train/sample-023912.mp3,male,but as he saw them lying there on the ground another phrase came to his mind,76,5.832
cv-valid-train/sample-023983.mp3,male,throughout the night the boy dug at the place he had chosen but found nothing,77,5.064
cv-valid-train/sample-024074.mp3,male,whenever he saw the sea or a fire he fell silent impressed by their elemental force,83,5.856
cv-valid-train/sample-024201.mp3,male,because i've always heard about them the boy answered saying nothing about his dream,84,5.4
cv-valid-train/sample-024224.mp3,male,there were lights in the upper windows of the houses when the people went to bed,80,5.304
cv-valid-train/sample-024438.mp3,male,and maybe it wasn't that they were teaching me but that i was learning from them,80,5.136
cv-valid-train/sample-024515.mp3,male,looking through the telescope i saw a circle of deep blue and the little round planet,85,5.376
cv-valid-train/sample-024557.mp3,male,if you start your emails with greetings let me be the first to welcome you to earth,83,5.544
cv-valid-train/sample-024630.mp3,male,he spent the entire morning observing the infrequent comings and goings in the street,85,5.304
cv-valid-train/sample-024843.mp3,male,the tribal chieftains will see that and you'll be dismissed from your position as counselor,91,5.184
cv-valid-train/sample-024863.mp3,male,the boy promised himself that when he returned from egypt he would buy that sword,81,5.856
cv-valid-train/sample-024883.mp3,male,the tradition teaches men how to cross the desert and how their children should marry,85,5.184
cv-valid-train/sample-024957.mp3,male,i'm just a man who wanders the desert and knows the stars said the alchemist,76,5.424
cv-valid-train/sample-025286.mp3,male,there was a small building there with a window at which people bought tickets to africa,87,5.208
cv-valid-train/sample-025564.mp3,male,two more months passed and the shelf brought many customers into the crystal shop,81,5.232
cv-valid-train/sample-025626.mp3,male,the shop folks were taking down their shutters and people were opening their bedroom windows,92,5.952
cv-valid-train/sample-025680.mp3,male,the alchemists spent years in their laboratories observing the fire that purified the metals,92,5.808
cv-valid-train/sample-025741.mp3,male,they shouted consolation and promises and went off back to the town again to get help,85,5.808
cv-valid-train/sample-025891.mp3,male,the loafers and golf caddies were used to hanging out near the railway station,78,5.376
cv-valid-train/sample-026051.mp3,male,the boy observed in silence the progress of the animals and people across the desert,84,4.92
cv-valid-train/sample-026214.mp3,male,it supports three different styles of overlays although i prefer the circles,76,5.424
cv-valid-train/sample-026483.mp3,male,as he was attempting to pull out the rocks he encountered he heard footsteps,76,5.664
cv-valid-train/sample-026511.mp3,male,some men were smoking from a gigantic pipe that they passed from one to the other,81,5.376
cv-valid-train/sample-026555.mp3,male,the two men hurried back and found the cylinder still lying in the same position,80,5.544
cv-valid-train/sample-026823.mp3,male,arabs often appeared in the city shopping and chanting their strange prayers several times a day,96,5.496
cv-valid-train/sample-027222.mp3,male,the alchemists spent years in their laboratories observing the fire that purified the metals,92,5.424
cv-valid-train/sample-027471.mp3,male,if you start your emails with greetings let me be the first to welcome you to earth,83,5.664
cv-valid-train/sample-027581.mp3,male,everything on earth is being continuously transformed because the earth is alive,80,5.904
cv-valid-train/sample-027669.mp3,male,the shop folks were taking down their shutters and people were opening their bedroom windows,92,5.184
cv-valid-train/sample-027679.mp3,male,tell your heart that the fear of suffering is worse than the suffering itself,77,5.136
cv-valid-train/sample-027791.mp3,male,the boy mumbled an answer that allowed him to avoid responding to her question,78,5.256
cv-valid-train/sample-027825.mp3,male,i've already had that experience with my sheep and now it's happening with people,81,5.664
cv-valid-train/sample-027841.mp3,male,after passing her final exam she will have a bachelor of science degree in chemistry,84,5.088
cv-valid-train/sample-027895.mp3,male,he had never imagined that questions about life would be of such importance to a shepherd,89,5.784
cv-valid-train/sample-028101.mp3,male,the loafers and golf caddies were used to hanging out near the railway station,78,5.232
cv-valid-train/sample-028375.mp3,male,it was faintly marked with transverse stripes and slightly flattened from the perfect round,91,5.976
cv-valid-train/sample-028379.mp3,male,and maybe it wasn't that they were teaching me but that i was learning from them,80,5.136
cv-valid-train/sample-028584.mp3,male,i don't want to change anything because i don't know how to deal with change,76,5.496
cv-valid-train/sample-028736.mp3,male,when you're at a party and somebody says banana bread a sniper might be near you,80,5.376
cv-valid-train/sample-028766.mp3,male,that it was unable to deal with this boy who spoke the language of the world,76,5.592
cv-valid-train/sample-028777.mp3,male,my wife pointed out to me the brightness of the red green and yellow signal lights,82,5.304
cv-valid-train/sample-028808.mp3,male,my wife pointed out to me the brightness of the red green and yellow signal lights,82,5.184
cv-valid-train/sample-028844.mp3,male,i'm an alchemist simply because i'm an alchemist he said as he prepared the meal,80,5.304
cv-valid-train/sample-028911.mp3,male,the internet of uncontrolled things brought us a distributed denial of service attack once again,96,5.688
cv-valid-train/sample-028929.mp3,male,it was no more exciting than an overturned carriage or a tree blown across the road,83,5.016
cv-valid-train/sample-029153.mp3,male,mary told me that she got to meet up with you while she was back in san francisco,81,5.616
cv-valid-train/sample-029236.mp3,male,i was scared but wasted no time in going out and crossing the bridge to the sand pits,85,5.208
cv-valid-train/sample-029313.mp3,male,before the boy could reply a butterfly appeared and fluttered between him and the old man,89,5.856
